YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,1,4,MQ,3362,N507MQ,MAF,DFW,0845,NA,NA,NA,NA,80,NA,309,NA,NA,1005,NA,NA,0,1,B,0,0,0,0,0
2015,1,1,4,AA,1468,N858AA,LAS,DFW,1315,1317,2,16,1333,160,134,1055,1747,8,1755,1755,0,0,0,X,0,0,0,0,0
2015,1,1,4,F9,754,N924FR,PHX,DEN,1705,1722,17,10,1732,104,97,602,1909,8,1849,1917,28,0,0,X,21,0,6,1,0
2015,1,1,4,EV,4531,N14204,CHS,IAH,0615,0623,8,27,0650,172,163,925,0833,10,0807,0843,36,0,0,X,28,0,8,0,0
2015,1,1,4,DL,1742,N994AT,ATL,FAY,1915,1913,-2,13,1926,78,50,331,2016,5,2033,2021,-12,0,0,X,0,0,0,0,0
2015,1,1,4,AA,1497,N4XLAA,BNA,DFW,1750,1834,44,14,1848,125,107,631,2035,16,1955,2051,56,0,0,X,12,0,4,40,0
2015,1,1,4,DL,1553,N368NW,LAS,ATL,0715,0712,-3,14,0726,225,191,1747,1337,5,1400,1342,-18,0,0,X,0,0,0,0,0
2015,1,1,4,MQ,3272,N822MQ,DFW,PNS,1650,1653,3,37,1730,98,78,604,1848,3,1828,1851,23,0,0,X,23,0,0,0,0
2015,1,1,4,WN,526,N742SW,DEN,MSY,1010,1011,1,16,1027,150,138,1062,1345,5,1340,1350,10,0,0,X,0,0,0,0,0
2015,1,1,4,B6,573,N635JB,EWR,TPA,1520,1518,-2,16,1534,183,148,997,1802,6,1823,1808,-15,0,0,X,0,0,0,0,0
2015,1,2,5,WN,2240,N384SW,IND,MCO,0705,0701,-4,12,0713,145,126,829,0919,7,0930,0926,-4,0,0,X,0,0,0,0,0
2015,1,2,5,US,1980,N631AW,CLT,BOS,0755,0751,-4,29,0820,131,95,728,0955,6,1006,1001,-5,0,0,X,0,0,0,0,0
2015,1,2,5,EV,6104,N11194,IAH,ISN,1001,0957,-4,15,1012,218,166,1330,1258,6,1339,1304,-35,0,0,X,0,0,0,0,0
2015,1,1,4,UA,358,N811UA,AUS,SFO,1349,1431,42,9,1440,236,185,1504,1545,3,1545,1548,3,0,0,X,0,0,0,0,0
2015,1,2,5,US,2085,N535UW,CLT,LAX,0945,0937,-8,23,1000,328,292,2125,1152,5,1213,1157,-16,0,0,X,0,0,0,0,0
2015,1,1,4,DL,2447,N911DL,LGA,ATL,1600,1557,-3,16,1613,171,121,762,1814,7,1851,1821,-30,0,0,X,0,0,0,0,0
2015,1,1,4,DL,806,N3730B,SFO,MSP,0025,0020,-5,18,0038,217,206,1589,0604,6,0602,0610,8,0,0,X,0,0,0,0,0
2015,1,1,4,OO,2638,N492SW,LAX,DEN,1935,1947,12,13,2000,130,127,862,2307,6,2245,2313,28,0,0,X,16,0,0,12,0
2015,1,2,5,VX,1930,N843VA,SFO,LAX,0800,0758,-2,26,0824,80,55,337,0919,10,0920,0929,9,0,0,X,0,0,0,0,0
2015,1,1,4,DL,2193,N556NW,MSP,SEA,1120,1150,30,16,1206,228,188,1399,1314,5,1308,1319,11,0,0,X,0,0,0,0,0
2015,1,1,4,EV,4191,N12195,EWR,BNA,1725,1716,-9,18,1734,155,132,748,1846,8,1900,1854,-6,0,0,X,0,0,0,0,0
2015,1,2,5,EV,4690,N17196,ABQ,IAH,0620,0738,78,18,0756,129,106,744,1042,9,0929,1051,82,0,0,X,82,0,0,0,0
2015,1,1,4,WN,552,N291WN,SAT,ELP,0705,0734,29,11,0745,95,81,496,0806,4,0740,0810,30,0,0,X,1,0,29,0,0
2015,1,1,4,NK,939,N614NK,IAH,DEN,1016,1047,31,12,1059,149,115,862,1154,11,1145,1205,20,0,0,X,20,0,0,0,0
2015,1,2,5,DL,1060,N697DL,MCO,LAX,0701,0659,-2,30,0729,339,282,2218,0911,41,0940,0952,12,0,0,X,0,0,0,0,0
2015,1,1,4,DL,1245,N361NW,ATL,BZN,1954,1953,-1,16,2009,263,223,1640,2152,5,2217,2157,-20,0,0,X,0,0,0,0,0
2015,1,1,4,WN,4818,N8320J,SAN,MDW,1430,1426,-4,7,1433,235,196,1728,1949,9,2025,1958,-27,0,0,X,0,0,0,0,0
2015,1,2,5,AA,1113,N564AA,PIT,DFW,0900,0851,-9,13,0904,200,174,1067,1058,21,1120,1119,-1,0,0,X,0,0,0,0,0
2015,1,1,4,MQ,3656,N649MQ,DFW,SJT,1040,NA,NA,NA,NA,58,NA,229,NA,NA,1138,NA,NA,0,1,B,0,0,0,0,0
2015,1,2,5,B6,1639,N661JB,LGA,RSW,0959,1000,1,23,1023,208,175,1080,1318,5,1327,1323,-4,0,0,X,0,0,0,0,0
2015,1,1,4,EV,4297,N14568,EWR,DTW,1618,1618,0,16,1634,120,94,488,1808,8,1818,1816,-2,0,0,X,0,0,0,0,0
2015,1,1,4,AA,45,N3ELAA,JFK,LAS,1729,1727,-2,21,1748,355,318,2248,2006,8,2024,2014,-10,0,0,X,0,0,0,0,0
2015,1,2,5,DL,853,N581NW,DTW,RSW,0725,0721,-4,18,0739,194,141,1084,1000,5,1039,1005,-34,0,0,X,0,0,0,0,0
2015,1,1,4,DL,1823,N336NW,SLC,BOI,1351,1350,-1,16,1406,67,50,290,1456,4,1458,1500,2,0,0,X,0,0,0,0,0
2015,1,2,5,OO,4990,N110SY,ORD,MCI,0847,0845,-2,24,0909,98,74,403,1023,5,1025,1028,3,0,0,X,0,0,0,0,0
2015,1,1,4,WN,1344,N379SW,MDW,PIT,1320,1332,12,10,1342,80,50,402,1532,3,1540,1535,-5,0,0,X,0,0,0,0,0
2015,1,2,5,EV,2519,N880AS,TYR,DFW,0555,0607,12,6,0613,50,27,102,0640,5,0645,0645,0,0,0,X,0,0,0,0,0
2015,1,1,4,WN,3031,N7750A,LAS,BNA,1515,1514,-1,8,1522,205,182,1587,2024,30,2040,2054,14,0,0,X,0,0,0,0,0
2015,1,1,4,UA,1672,N33103,OGG,DEN,2300,2258,-2,10,2308,404,365,3302,0813,7,0844,0820,-24,0,0,X,0,0,0,0,0
2015,1,1,4,MQ,3592,N661MQ,MIA,EYW,1300,1300,0,13,1313,49,30,125,1343,2,1349,1345,-4,0,0,X,0,0,0,0,0
2015,1,1,4,VX,486,N629VA,LAX,LAS,1605,1603,-2,8,1611,70,45,236,1656,11,1715,1707,-8,0,0,X,0,0,0,0,0
2015,1,1,4,EV,3937,N14907,VPS,IAH,1452,1450,-2,14,1504,118,101,528,1645,7,1650,1652,2,0,0,X,0,0,0,0,0
2015,1,1,4,DL,425,N3752,JFK,SAT,1745,1805,20,22,1827,279,239,1587,2126,3,2124,2129,5,0,0,X,0,0,0,0,0
2015,1,1,4,WN,474,N614SW,TPA,ATL,1745,1807,22,9,1816,95,69,406,1925,11,1920,1936,16,0,0,X,0,0,12,4,0
2015,1,1,4,NK,138,N617NK,MCO,ACY,1042,1034,-8,11,1045,128,107,852,1232,4,1250,1236,-14,0,0,X,0,0,0,0,0
2015,1,2,5,DL,2081,N902DE,LGA,MIA,0805,0804,-1,13,0817,204,157,1096,1054,5,1129,1059,-30,0,0,X,0,0,0,0,0
2015,1,1,4,US,1948,N950UW,PHL,RDU,2255,2304,9,12,2316,78,60,337,0016,5,0013,0021,8,0,0,X,0,0,0,0,0
2015,1,1,4,DL,804,N635DL,PDX,ATL,2355,2354,-1,10,0004,265,245,2172,0709,9,0720,0718,-2,0,0,X,0,0,0,0,0
2015,1,1,4,US,583,N819AW,PHX,MCI,1615,1610,-5,12,1622,147,118,1044,1920,3,1942,1923,-19,0,0,X,0,0,0,0,0
2015,1,1,4,OO,6420,N924SW,PSP,DEN,0601,0812,131,8,0820,131,107,776,1107,29,0912,1136,144,0,0,X,13,0,0,0,131
2015,1,2,5,NK,893,N530NK,ORD,DFW,0915,0906,-9,14,0920,148,137,802,1137,9,1143,1146,3,0,0,X,0,0,0,0,0
2015,1,1,4,WN,1039,N494WN,ELP,PHX,1820,1910,50,5,1915,80,59,347,2014,4,1940,2018,38,0,0,X,0,0,0,38,0
2015,1,1,4,WN,1004,N8315C,DEN,PDX,2200,0014,134,10,0024,170,138,991,0142,3,2350,0145,115,0,0,X,0,0,0,110,5
2015,1,1,4,WN,999,N203WN,ATL,LGA,1645,1704,19,10,1714,130,99,762,1853,4,1855,1857,2,0,0,X,0,0,0,0,0
2015,1,1,4,WN,1908,N8324A,SMF,LAX,1440,1450,10,12,1502,75,61,373,1603,26,1555,1629,34,0,0,X,24,0,10,0,0
2015,1,1,4,WN,756,N453WN,BDL,BWI,2000,1955,-5,5,2000,75,51,283,2051,7,2115,2058,-17,0,0,X,0,0,0,0,0
2015,1,1,4,F9,408,N221FR,LAX,DEN,1933,1942,9,13,1955,133,124,862,2259,5,2246,2304,18,0,0,X,16,0,0,2,0
2015,1,1,4,MQ,3197,N523MQ,CID,DFW,0730,0727,-3,15,0742,135,106,685,0928,17,0945,0945,0,0,0,X,0,0,0,0,0
2015,1,1,4,US,1768,N742PS,CLT,MEM,2000,1959,-1,10,2009,108,87,511,2036,3,2048,2039,-9,0,0,X,0,0,0,0,0
2015,1,1,4,DL,1189,N359NW,SLC,BWI,1134,1429,175,11,1440,241,211,1865,2011,7,1735,2018,163,0,0,X,0,0,163,0,0
2015,1,1,4,AA,324,N202AA,MCO,DFW,1515,1512,-3,14,1526,175,150,985,1656,19,1710,1715,5,0,0,X,0,0,0,0,0
2015,1,2,5,WN,4563,N697SW,ATL,CMH,1030,1054,24,10,1104,100,65,447,1209,3,1210,1212,2,0,0,X,0,0,0,0,0
2015,1,1,4,B6,989,N184JB,BOS,DCA,1715,1711,-4,24,1735,102,82,399,1857,3,1857,1900,3,0,0,X,0,0,0,0,0
2015,1,1,4,UA,1509,N24702,IAD,IAH,0808,0812,4,16,0828,208,192,1190,1040,10,1036,1050,14,0,0,X,0,0,0,0,0
2015,1,1,4,OO,4479,N817SK,SLC,DEN,1055,1342,167,11,1353,89,65,391,1458,5,1224,1503,159,0,0,X,0,0,159,0,0
2015,1,1,4,AA,1005,N3JXAA,DFW,FLL,1425,1428,3,13,1441,160,134,1119,1755,8,1805,1803,-2,0,0,X,0,0,0,0,0
2015,1,1,4,EV,6163,N11165,GJT,IAH,1121,1115,-6,11,1126,149,140,979,1446,15,1450,1501,11,0,0,X,0,0,0,0,0
2015,1,1,4,OO,2589,N693BR,MRY,LAX,1745,1740,-5,13,1753,70,46,266,1839,8,1855,1847,-8,0,0,X,0,0,0,0,0
2015,1,2,5,WN,2561,N466WN,MCO,SJU,0955,1018,23,15,1033,165,145,1189,1358,4,1340,1402,22,0,0,X,0,0,0,22,0
2015,1,1,4,EV,4701,N11150,EWR,CMH,0836,0826,-10,15,0841,108,87,463,1008,12,1024,1020,-4,0,0,X,0,0,0,0,0
2015,1,1,4,B6,219,N284JB,JFK,CLT,0802,0800,-2,21,0821,128,96,541,0957,3,1010,1000,-10,0,0,X,0,0,0,0,0
2015,1,2,5,DL,1563,N970AT,SGF,ATL,0600,0601,1,15,0616,123,78,563,0834,9,0903,0843,-20,0,0,X,0,0,0,0,0
2015,1,1,4,AA,134,N3HBAA,DCA,DFW,1745,1733,-12,12,1745,215,196,1192,2001,9,2020,2010,-10,0,0,X,0,0,0,0,0
2015,1,1,4,WN,776,N418WN,TPA,PHL,2150,2145,-5,9,2154,145,114,920,2348,5,0015,2353,-22,0,0,X,0,0,0,0,0
2015,1,1,4,WN,1820,N769SW,LAS,SNA,1150,1150,0,13,1203,65,37,226,1240,2,1255,1242,-13,0,0,X,0,0,0,0,0
2015,1,1,4,WN,1707,N451WN,JAX,DEN,0905,0900,-5,8,0908,240,218,1447,1046,7,1105,1053,-12,0,0,X,0,0,0,0,0
2015,1,1,4,F9,161,N905FR,MSN,DEN,0544,0534,-10,7,0541,145,128,826,0649,9,0709,0658,-11,0,0,X,0,0,0,0,0
2015,1,1,4,OO,2586,N866AS,FAT,LAX,1105,1104,-1,12,1116,70,40,209,1156,11,1215,1207,-8,0,0,X,0,0,0,0,0
2015,1,2,5,AA,1568,N4YJAA,DFW,OKC,0945,1002,17,15,1017,55,26,175,1043,6,1040,1049,9,0,0,X,0,0,0,0,0
2015,1,1,4,DL,1588,N327NB,DCA,MSP,0620,0619,-1,13,0632,165,155,931,0807,4,0805,0811,6,0,0,X,0,0,0,0,0
2015,1,2,5,DL,1602,N552NW,LAS,ATL,0600,0557,-3,15,0612,221,203,1747,1235,10,1241,1245,4,0,0,X,0,0,0,0,0
2015,1,2,5,AA,2485,N4WNAA,ORD,PSP,0950,0947,-3,16,1003,255,226,1652,1149,17,1205,1206,1,0,0,X,0,0,0,0,0
2015,1,1,4,WN,1688,N934WN,SFO,SNA,1210,1203,-7,20,1223,85,65,372,1328,5,1335,1333,-2,0,0,X,0,0,0,0,0
2015,1,2,5,WN,27,N756SA,LAX,DAL,0740,0755,15,13,0808,170,164,1246,1252,5,1230,1257,27,0,0,X,12,0,15,0,0
2015,1,2,5,B6,1511,N644JB,EWR,RSW,0800,1009,129,21,1030,201,159,1068,1309,4,1121,1313,112,0,0,X,0,0,108,4,0
2015,1,1,4,WN,2041,N8317M,MCO,LAS,0705,0659,-6,12,0711,315,285,2039,0856,27,0920,0923,3,0,0,X,0,0,0,0,0
2015,1,2,5,DL,1122,N962DN,RSW,ATL,1033,1032,-1,10,1042,105,78,515,1200,5,1218,1205,-13,0,0,X,0,0,0,0,0
2015,1,1,4,WN,629,N8318F,DEN,TPA,1040,1042,2,11,1053,195,174,1506,1547,5,1555,1552,-3,0,0,X,0,0,0,0,0
2015,1,2,5,WN,3122,N221WN,DCA,TPA,0850,0842,-8,13,0855,150,134,814,1109,2,1120,1111,-9,0,0,X,0,0,0,0,0
2015,1,1,4,UA,282,N821UA,DEN,EWR,1108,1114,6,12,1126,219,175,1605,1621,8,1647,1629,-18,0,0,X,0,0,0,0,0
2015,1,1,4,B6,514,N561JB,LGB,JFK,1007,1001,-6,14,1015,317,275,2465,1750,9,1824,1759,-25,0,0,X,0,0,0,0,0
2015,1,2,5,DL,1371,N589NW,DTW,MCO,0728,0726,-2,14,0740,181,137,957,0957,7,1029,1004,-25,0,0,X,0,0,0,0,0
2015,1,2,5,EV,5033,N708EV,CLT,DTW,0605,0559,-6,19,0618,115,86,500,0744,10,0800,0754,-6,0,0,X,0,0,0,0,0
2015,1,1,4,EV,6182,N14158,IAD,MSP,1715,1711,-4,21,1732,175,173,908,1925,5,1910,1930,20,0,0,X,20,0,0,0,0
2015,1,1,4,OO,4986,N719SK,AUS,LAX,0538,0535,-3,16,0551,212,173,1242,0644,10,0710,0654,-16,0,0,X,0,0,0,0,0
2015,1,1,4,EV,5351,N838AS,ATL,ABY,1955,1948,-7,17,2005,54,30,145,2035,4,2049,2039,-10,0,0,X,0,0,0,0,0
2015,1,1,4,AA,181,N796AA,JFK,LAX,1730,1724,-6,23,1747,385,366,2475,2053,6,2055,2059,4,0,0,X,0,0,0,0,0
2015,1,1,4,WN,55,N527SW,DAL,HOU,2000,2017,17,10,2027,60,47,239,2114,4,2100,2118,18,0,0,X,1,0,4,13,0
2015,1,1,4,OO,2612,N863AS,SLC,LAX,1330,1343,13,27,1410,115,80,590,1430,4,1425,1434,9,0,0,X,0,0,0,0,0
2015,1,1,4,US,494,N587UW,PHX,DEN,1955,1951,-4,17,2008,108,113,602,2201,13,2143,2214,31,0,0,X,31,0,0,0,0
2015,1,1,4,EV,4179,N16571,GSP,IAH,1358,1351,-7,10,1401,165,151,837,1532,8,1543,1540,-3,0,0,X,0,0,0,0,0
2015,1,2,5,DL,2631,N983DL,DAY,ATL,0755,0753,-2,32,0825,114,72,432,0937,7,0949,0944,-5,0,0,X,0,0,0,0,0
2015,1,2,5,DL,1257,N684DA,DTW,ATL,0725,0721,-4,17,0738,138,97,594,0915,14,0943,0929,-14,0,0,X,0,0,0,0,0
2015,1,2,5,DL,1757,N674DL,ATL,SNA,0930,0927,-3,14,0941,299,254,1919,1055,7,1129,1102,-27,0,0,X,0,0,0,0,0
2015,1,2,5,EV,4762,N13969,GRR,EWR,0932,0925,-7,11,0936,115,74,605,1050,8,1127,1058,-29,0,0,X,0,0,0,0,0
2015,1,1,4,DL,1820,N343NB,ATL,BOS,1259,1254,-5,12,1306,150,119,946,1505,6,1529,1511,-18,0,0,X,0,0,0,0,0
2015,1,1,4,UA,1263,N73860,KOA,SFO,1430,1436,6,12,1448,304,276,2367,2124,9,2134,2133,-1,0,0,X,0,0,0,0,0
2015,1,1,4,WN,672,N772SW,STL,SAT,0940,0934,-6,6,0940,140,129,786,1149,13,1200,1202,2,0,0,X,0,0,0,0,0
2015,1,2,5,UA,1553,N39728,CLE,EWR,0605,0559,-6,10,0609,91,58,404,0707,16,0736,0723,-13,0,0,X,0,0,0,0,0
2015,1,1,4,UA,1677,N14115,DEN,EWR,1010,1020,10,14,1034,221,168,1605,1522,11,1551,1533,-18,0,0,X,0,0,0,0,0
2015,1,1,4,B6,525,N645JB,JFK,TPA,0600,0554,-6,21,0615,181,157,1005,0852,8,0901,0900,-1,0,0,X,0,0,0,0,0
2015,1,1,4,WN,2057,N346SW,IND,MCI,1825,1825,0,13,1838,95,85,451,1903,6,1900,1909,9,0,0,X,0,0,0,0,0
2015,1,2,5,UA,1688,N65832,ORD,SJU,0820,0819,-1,28,0847,280,240,2072,1447,5,1500,1452,-8,0,0,X,0,0,0,0,0
2015,1,1,4,B6,353,N570JB,JFK,PBI,0600,0554,-6,16,0610,178,142,1028,0832,4,0858,0836,-22,0,0,X,0,0,0,0,0
2015,1,1,4,DL,1184,N541US,PBI,ATL,0815,0812,-3,13,0825,110,78,545,0943,8,1005,0951,-14,0,0,X,0,0,0,0,0
2015,1,1,4,MQ,3072,N633MQ,ORD,FNT,1510,1512,2,11,1523,68,39,223,1702,5,1718,1707,-11,0,0,X,0,0,0,0,0
2015,1,1,4,UA,1680,N69826,SJU,ORD,1550,1555,5,13,1608,320,290,2072,1858,4,1910,1902,-8,0,0,X,0,0,0,0,0
2015,1,2,5,MQ,3634,N902MQ,VPS,DFW,0625,0634,9,11,0645,135,109,641,0834,14,0840,0848,8,0,0,X,0,0,0,0,0
2015,1,2,5,US,538,N664AW,DCA,PHX,1025,1019,-6,17,1036,308,282,1979,1318,5,1333,1323,-10,0,0,X,0,0,0,0,0
2015,1,2,5,DL,2018,N807DN,ATL,MCO,0855,0855,0,15,0910,90,64,404,1014,6,1025,1020,-5,0,0,X,0,0,0,0,0
2015,1,1,4,AA,5,N376AA,DFW,HNL,1305,1754,289,21,1815,515,499,3784,2234,6,1740,2240,300,0,0,X,11,0,197,92,0
2015,1,1,4,UA,754,N434UA,DEN,LGA,1245,1314,29,12,1326,224,170,1620,1816,5,1829,1821,-8,0,0,X,0,0,0,0,0
2015,1,1,4,UA,795,N843UA,SNA,DEN,0700,0701,1,13,0714,142,111,846,1005,24,1022,1029,7,0,0,X,0,0,0,0,0
2015,1,2,5,WN,2511,N944WN,MDW,DAL,0700,0658,-2,16,0714,150,130,793,0924,4,0930,0928,-2,0,0,X,0,0,0,0,0
2015,1,1,4,WN,682,N950WN,DEN,RNO,1920,2118,118,23,2141,140,104,804,2225,12,2040,2237,117,0,0,X,0,0,19,98,0
2015,1,1,4,DL,2157,N37700,SEA,SLC,1135,1130,-5,13,1143,114,94,689,1417,7,1429,1424,-5,0,0,X,0,0,0,0,0
2015,1,1,4,B6,299,N709JB,LGA,MCO,1745,1925,100,17,1942,182,142,950,2204,14,2047,2218,91,0,0,X,0,0,13,78,0
2015,1,2,5,WN,1589,N8323C,MDW,HOU,0850,0853,3,25,0918,170,149,937,1147,3,1140,1150,10,0,0,X,0,0,0,0,0
2015,1,1,4,US,418,N808AW,PHX,CMH,1945,1951,6,18,2009,217,176,1670,0105,4,0122,0109,-13,0,0,X,0,0,0,0,0
2015,1,1,4,AA,1401,N3CHAA,ORD,MIA,1630,1624,-6,12,1636,183,158,1197,2014,17,2033,2031,-2,0,0,X,0,0,0,0,0
2015,1,2,5,WN,982,N398SW,ATL,MSP,0955,1022,27,12,1034,165,140,907,1154,5,1140,1159,19,0,0,X,0,0,11,8,0
2015,1,1,4,US,1788,N176UW,BOS,CLT,1910,1933,23,21,1954,147,112,728,2146,7,2137,2153,16,0,0,X,0,0,4,12,0
2015,1,2,5,UA,1043,N57864,BOS,SFO,0800,1114,194,17,1131,410,381,2704,1452,12,1150,1504,194,0,0,X,0,0,194,0,0
2015,1,2,5,DL,1660,N990AT,LFT,ATL,0615,0615,0,14,0629,102,69,503,0838,11,0857,0849,-8,0,0,X,0,0,0,0,0
2015,1,2,5,WN,1882,N701GS,BWI,MSY,0825,0823,-2,9,0832,185,166,998,1018,3,1030,1021,-9,0,0,X,0,0,0,0,0
2015,1,1,4,WN,491,N7702A,MCO,BNA,1950,1943,-7,9,1952,115,91,616,2023,5,2045,2028,-17,0,0,X,0,0,0,0,0
2015,1,1,4,DL,833,N6712B,DTW,SAN,0855,0851,-4,18,0909,309,278,1956,1047,6,1104,1053,-11,0,0,X,0,0,0,0,0
2015,1,1,4,DL,2227,N617DL,ATL,FLL,1700,1701,1,15,1716,112,79,581,1835,4,1852,1839,-13,0,0,X,0,0,0,0,0
2015,1,1,4,WN,368,N453WN,HOU,GSP,1245,1256,11,9,1305,120,100,845,1545,3,1545,1548,3,0,0,X,0,0,0,0,0
2015,1,1,4,B6,403,N603JB,JFK,SJU,0955,1002,7,44,1046,227,182,1598,1448,5,1442,1453,11,0,0,X,0,0,0,0,0
2015,1,1,4,OO,5480,N982SW,DEN,BFL,1110,1112,2,16,1128,152,109,845,1217,5,1242,1222,-20,0,0,X,0,0,0,0,0
2015,1,1,4,F9,1246,N912FR,DEN,DFW,0630,0634,4,10,0644,110,96,641,0920,17,0920,0937,17,0,0,X,13,0,0,0,4
2015,1,1,4,OO,2594,N869AS,LAX,SMF,1355,1346,-9,13,1359,85,69,373,1508,6,1520,1514,-6,0,0,X,0,0,0,0,0
2015,1,1,4,DL,1453,N589NW,SEA,MSP,0700,0656,-4,13,0709,196,162,1399,1151,8,1216,1159,-17,0,0,X,0,0,0,0,0
2015,1,1,4,US,475,N172US,MCO,CLT,1720,1715,-5,18,1733,99,73,468,1846,5,1859,1851,-8,0,0,X,0,0,0,0,0
2015,1,1,4,US,479,N679AW,PHX,SMF,1045,1056,11,27,1123,121,91,647,1154,3,1146,1157,11,0,0,X,0,0,0,0,0
2015,1,1,4,OO,2618,N477CA,LAX,ELP,1425,1444,19,18,1502,110,92,715,1734,3,1715,1737,22,0,0,X,3,0,0,19,0
2015,1,2,5,MQ,2799,N900MQ,ACT,DFW,1020,1045,25,6,1051,45,24,89,1115,11,1105,1126,21,0,0,X,0,0,0,21,0
2015,1,1,4,DL,1712,N825DN,TPA,MSP,1000,0959,-1,11,1010,204,180,1306,1210,9,1224,1219,-5,0,0,X,0,0,0,0,0
2015,1,1,4,EV,4532,N14188,DEN,SLC,1853,1921,28,31,1952,95,54,391,2046,6,2028,2052,24,0,0,X,0,0,14,10,0
2015,1,2,5,WN,2272,N525SW,SAT,HOU,0610,0609,-1,10,0619,50,31,192,0650,4,0700,0654,-6,0,0,X,0,0,0,0,0
2015,1,1,4,AA,2373,N585AA,DFW,BNA,2020,2024,4,24,2048,100,73,631,2201,7,2200,2208,8,0,0,X,0,0,0,0,0
2015,1,1,4,UA,1648,N75429,IAD,DEN,2204,2210,6,13,2223,239,215,1452,2358,7,0003,0005,2,0,0,X,0,0,0,0,0
2015,1,2,5,MQ,3136,N923MQ,DRO,DFW,0800,0812,12,30,0842,115,101,674,1123,9,1055,1132,37,0,0,X,25,0,0,0,12
2015,1,2,5,OO,6431,N784SK,LAX,SAT,0804,0828,24,17,0845,172,149,1211,1314,3,1256,1317,21,0,0,X,0,0,21,0,0
2015,1,2,5,AA,1431,N3FGAA,SEA,ORD,0030,0031,1,23,0054,230,201,1721,0615,12,0620,0627,7,0,0,X,0,0,0,0,0
2015,1,2,5,WN,4541,N8630B,AUS,BWI,0700,0658,-2,15,0713,185,146,1342,1039,5,1105,1044,-21,0,0,X,0,0,0,0,0
2015,1,1,4,AA,29,N568AA,DFW,ONT,1035,NA,NA,NA,NA,190,NA,1188,NA,NA,1145,NA,NA,0,1,B,0,0,0,0,0
2015,1,2,5,WN,3487,N392SW,LAS,PHX,0620,0616,-4,13,0629,65,40,255,0809,8,0825,0817,-8,0,0,X,0,0,0,0,0
2015,1,1,4,MQ,3116,N514MQ,CID,ORD,0915,1014,59,8,1022,65,41,196,1103,13,1020,1116,56,0,0,X,0,0,56,0,0
2015,1,2,5,DL,2205,N376DA,ORD,DTW,0855,0853,-2,21,0914,81,43,235,1057,6,1116,1103,-13,0,0,X,0,0,0,0,0
2015,1,1,4,AA,1291,N4XYAA,MKE,DFW,0605,0605,0,14,0619,175,138,853,0837,12,0900,0849,-11,0,0,X,0,0,0,0,0
2015,1,2,5,OO,5526,N756SK,DEN,BHM,1010,1009,-1,26,1035,152,129,1083,1344,7,1342,1351,9,0,0,X,0,0,0,0,0
2015,1,2,5,EV,5286,N900EV,AEX,ATL,0600,0550,-10,10,0600,99,72,500,0812,10,0839,0822,-17,0,0,X,0,0,0,0,0
2015,1,1,4,HA,182,N493HA,HNL,ITO,1149,1143,-6,13,1156,51,34,216,1230,5,1240,1235,-5,0,0,X,0,0,0,0,0
2015,1,2,5,AA,118,N793AA,LAX,JFK,0700,0700,0,21,0721,325,281,2475,1502,4,1525,1506,-19,0,0,X,0,0,0,0,0
2015,1,2,5,OO,4553,N609SK,GRB,MSP,0700,0655,-5,42,0737,87,53,252,0830,3,0827,0833,6,0,0,X,0,0,0,0,0
2015,1,1,4,UA,319,N498UA,EWR,MCO,0600,0603,3,14,0617,173,135,937,0832,3,0853,0835,-18,0,0,X,0,0,0,0,0
2015,1,1,4,US,608,N565UW,TPA,PHX,1720,1720,0,9,1729,280,254,1788,1943,5,2000,1948,-12,0,0,X,0,0,0,0,0
2015,1,1,4,F9,923,N926FR,TTN,RSW,1105,1111,6,25,1136,186,155,1028,1411,7,1411,1418,7,0,0,X,0,0,0,0,0
2015,1,2,5,MQ,2829,N630MQ,ORD,LIT,0825,0847,22,18,0905,108,91,552,1036,3,1013,1039,26,0,0,X,4,0,0,22,0
2015,1,1,4,WN,601,N8609A,DCA,ATL,1230,1225,-5,12,1237,105,89,547,1406,12,1415,1418,3,0,0,X,0,0,0,0,0
2015,1,1,4,DL,2335,N3733Z,DTW,SLC,1215,1210,-5,17,1227,243,194,1481,1341,4,1418,1345,-33,0,0,X,0,0,0,0,0
2015,1,1,4,WN,890,N717SA,PHL,TPA,1450,1549,59,16,1605,165,142,920,1827,5,1735,1832,57,0,0,X,0,0,57,0,0
2015,1,2,5,UA,202,N768UA,ORD,OGG,1020,1021,1,20,1041,555,522,4184,1523,5,1535,1528,-7,0,0,X,0,0,0,0,0
2015,1,1,4,UA,435,N430UA,SFO,STL,1045,1046,1,15,1101,230,204,1735,1625,3,1635,1628,-7,0,0,X,0,0,0,0,0
2015,1,2,5,OO,5640,N585SW,SFO,SBA,0837,0830,-7,20,0850,84,57,262,0947,5,1001,0952,-9,0,0,X,0,0,0,0,0
